name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
GARETH BARTLETT T/A FIRE-RISK MANAGEMENT SERVICES,900.00, 08/08/2017,Planned Maintenance,Ext Consultants Fees
UNIVERSITY OF HERTFORDSHIRE,"1,895.00", 08/08/2017,Childrens Services,Training Expenses
UNIVERSITY OF HERTFORDSHIRE,"1,280.00", 08/08/2017,Childrens Services,Training Expenses
ELTHAM WELDING SUPPLIES LTD,676.74, 08/08/2017,Housing Services HRA,Equipment
DR M MOSTAFA,504.52, 08/08/2017,Health and Adult Services,Services by External Providers
GROUND-GUARDS LIMITED,"8,410.80", 08/08/2017,Comm Safety and Environment,Equipment
THE GIANT SNOW GLOBE LTD T/A CASTLEMANIA CORP HIRE,"1,290.00", 08/08/2017,Comm Safety and Environment,Green Flag Parks Other Items
THE GIANT SNOW GLOBE LTD T/A CASTLEMANIA CORP HIRE,"1,290.00", 08/08/2017,Comm Safety and Environment,Green Flag Parks Other Items
HARVEST ENERGY LTD,"4,295.64", 08/08/2017,Comm Safety and Environment,Vehicle Fuel Ext Contractor
POTTER RAPER PARTNERSHIP,"7,656.00", 08/08/2017,Other General Fund,Ext Architects Fees
AF STARR BUILDING CONTRACTORS,"7,281.60", 08/08/2017,Comm Safety and Environment,Other Services
ELTHAM CARE AND MOBILITY,"1,330.30", 08/08/2017,Health and Adult Services,Prescription Payments to Accredited Supp
DAVID PHILLIPS FURNITURE LTD,59.51, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,76.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,28.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,194.14, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.34, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
GREENWICH SERVICE PLUS LIMITED,"1,904.24", 08/08/2017,Regeneration Enterprise and Sk,Cleaning Services - Contract
ABACUS CARE GREENWICH,"3,467.65", 08/08/2017,Health and Adult Services,Agency Staff
THE NATIONAL PLAYING FIELDS ASSOCIATION,528.00, 08/08/2017,Comm Safety and Environment,Specialist Prof Services
CLEMENCE HOAR CUMMINGS LLP,"1,920.00", 08/08/2017,Housing Services HRA,MIsc
CASTLE WATER LIMITED,725.09, 08/08/2017,Regeneration Enterprise and Sk,Water
CITY MEDIA SALES LIMITED  T/A KELLY MEDIA,"1,194.00", 08/08/2017,Regeneration Enterprise and Sk,Advertising
JBW GROUP LIMITED,"3,222.95", 08/08/2017,Regeneration Enterprise and Sk,Services Private Contractor
JBW GROUP LIMITED,"-2,685.79", 08/08/2017,Regeneration Enterprise and Sk,Services Private Contractor
NEW CHARLTON COMMUNITY ASSOCIATION,"1,222.09", 08/08/2017,Regeneration Enterprise and Sk,Apprentice Costs
DAVID PHILLIPS FURNITURE LTD,162.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.15, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,45.59, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,50.39, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.59, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,21.59, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,21.59, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,59.51, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,76.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,28.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.54, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,19.14, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,194.15, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,162.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,29.75, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,38.39, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,28.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.34, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,12.68, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,13.19, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,7.19, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,11.99, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,7.80, 08/08/2017,Chief Executives,ESS Care Grant Electrical
THE OUT OF HOME MEDIA CONSULTANCY,"1,680.00", 08/08/2017,Regeneration Enterprise and Sk,Consultants
NORLAND COLLEGE LIMITED,821.40, 08/08/2017,Childrens Services,Conference Expenses
DAVID PHILLIPS FURNITURE LTD,50.39, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,19.18, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,21.59, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,21.59, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.34, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,29.75, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,38.39, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,28.78, 08/08/2017,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.80, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,126.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,157.20, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.34, 08/08/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30.00, 08/08/2017,Chief Executives,ESS Care Grant Electrical
BT PLC,"8,185.80", 08/08/2017,Chief Executives,Telephones
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,"6,197.52", 08/08/2017,Health and Adult Services,Supported Living
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,"7,470.00", 08/08/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"5,083.60", 08/08/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"4,782.85", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,782.85", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,782.85", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"2,922.85", 08/08/2017,Childrens Services,Asylum Immigration
ACTION ON HEARING LOSS,"3,333.00", 08/08/2017,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,"3,333.00", 08/08/2017,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,"6,463.84", 08/08/2017,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,"5,893.92", 08/08/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,840.00, 08/08/2017,Childrens Services,Other Agency Services
REDACTED PERSONAL INFORMATION,"3,607.47", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"5,411.05", 08/08/2017,Childrens Services,Agency Placements
CLEARWATER CARE (HACKNEY) LTD,"8,529.48", 08/08/2017,Health and Adult Services,Services Private Contractor
CLEARWATER CARE (HACKNEY) LTD,"5,666.04", 08/08/2017,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,"6,053.68", 08/08/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"7,979.08", 08/08/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"2,653.21", 08/08/2017,Health and Adult Services,Private Sector Nursing Homes
HARMONY HOME AID SERVICES LTD,"1,298.12", 08/08/2017,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,"6,009.66", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"12,779.29", 08/08/2017,Childrens Services,Agency Placements
CLEARWATER CARE (HACKNEY) LTD,"5,146.04", 08/08/2017,Health and Adult Services,Supported Living
CRAEGMOOR OAKS SIDCUP PRIORY,645.00, 08/08/2017,Health and Adult Services,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,645.00, 08/08/2017,Health and Adult Services,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,717.86, 08/08/2017,Health and Adult Services,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,"4,450.71", 08/08/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"5,828.62", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"17,264.52", 08/08/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"2,426.00", 08/08/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,979.20, 08/08/2017,Health and Adult Services,Vehicle Hire
REDACTED PERSONAL INFORMATION,"12,488.65", 08/08/2017,Childrens Services,Agency Placements
AMBER CAR SERVICES LTD,611.22, 08/08/2017,Childrens Services,S17 taxis
KINGSFIELD COMPUTER PRODUCTS LIMITED,503.64, 08/08/2017,Housing Services HRA,MIscellaneous IT Expenditure
REDACTED PERSONAL INFORMATION,550.56, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,813.20, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,994.04, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"6,505.72", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"4,862.48", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,235.20", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,898.80, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,093.04", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,883.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,853.88, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,136.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"6,272.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,979.52, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,128.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,808.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,806.40, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,918.72", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,412.92", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,008.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"3,528.61", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,720.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,704.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,577.80, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,671.64", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,284.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,602.40, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,814.88", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,802.32, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,776.20, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,504.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,842.40, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"4,960.80", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,997.80, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,777.24, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,868.04, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,599.20, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,556.40, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,613.52, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,800.48, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,590.40", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,695.52, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,537.60, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,718.64, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,648.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,243.20", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,629.24", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,942.88, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,771.52, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,069.52", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,553.24, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,811.20, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,588.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,912.60", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,957.68, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"4,400.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"2,727.57", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,516.92, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,856.00, 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,156.80", 08/08/2017,Health and Adult Services,Community Care Direct Payments
REDACTED PERSONAL INFORMATION,"1,570.00", 08/08/2017,Health and Adult Services,Community Care Direct Payments
